index,CL,DC,DX,GY,GYSY,JR,KX,NY,RC,XX,YL
2017/6/15,2.82E-10,2.71E-10,3.43E-11,2.28E-10,2.46E-10,3.90E-11,4.06E-10,1.04E-10,2.02E-10,2.56E-10,2.94E-10
2017/6/16,2.78E-10,2.94E-10,4.15E-11,0,2.87E-10,3.22E-11,3.76E-10,1.13E-10,2.15E-10,2.48E-10,2.87E-10
2017/6/19,2.65E-10,2.66E-10,2.94E-11,2.19E-10,2.69E-10,3.38E-11,4.98E-10,8.76E-11,2.01E-10,2.41E-10,2.75E-10
2017/6/20,2.34E-10,2.43E-10,2.52E-11,2.07E-10,2.06E-10,3.48E-11,3.95E-10,8.30E-11,1.97E-10,2.09E-10,2.45E-10
2017/6/21,2.78E-10,2.68E-10,3.05E-11,2.39E-10,2.58E-10,3.53E-11,4.12E-10,1.04E-10,2.18E-10,2.17E-10,2.78E-10
2017/6/22,3.22E-10,2.80E-10,3.42E-11,0,2.70E-10,2.95E-11,3.25E-10,1.07E-10,2.25E-10,2.47E-10,2.96E-10
2017/6/23,3.52E-10,3.24E-10,3.72E-11,2.91E-10,3.05E-10,3.44E-11,3.31E-10,1.31E-10,2.48E-10,2.67E-10,3.16E-10
2017/6/26,2.92E-10,2.60E-10,3.52E-11,2.38E-10,2.56E-10,2.95E-11,3.07E-10,9.07E-11,2.12E-10,2.20E-10,2.64E-10
2017/6/27,2.40E-10,2.30E-10,2.73E-11,2.03E-10,2.25E-10,2.97E-11,2.41E-10,9.26E-11,1.82E-10,1.88E-10,2.28E-10
2017/6/28,2.63E-10,2.84E-10,3.58E-11,2.39E-10,2.40E-10,3.15E-11,2.90E-10,9.25E-11,2.09E-10,2.34E-10,2.73E-10
2017/6/29,2.39E-10,2.54E-10,4.30E-11,0,2.20E-10,3.13E-11,2.45E-10,8.67E-11,1.98E-10,2.09E-10,2.46E-10
2017/6/30,2.64E-10,2.76E-10,3.65E-11,2.38E-10,2.38E-10,3.22E-11,2.61E-10,1.07E-10,2.19E-10,2.08E-10,2.61E-10
2017/7/3,2.45E-10,2.62E-10,4.09E-11,2.20E-10,2.30E-10,3.21E-11,2.45E-10,9.36E-11,1.88E-10,1.97E-10,2.40E-10
2017/7/4,2.35E-10,2.81E-10,2.68E-11,2.14E-10,2.20E-10,3.10E-11,2.29E-10,7.86E-11,1.90E-10,1.96E-10,2.36E-10
2017/7/5,2.02E-10,2.49E-10,2.65E-11,1.93E-10,2.07E-10,3.13E-11,2.04E-10,7.03E-11,1.73E-10,1.69E-10,2.16E-10
2017/7/6,1.93E-10,2.43E-10,2.56E-11,1.86E-10,2.08E-10,2.94E-11,1.96E-10,7.32E-11,1.73E-10,1.68E-10,2.25E-10
2017/7/7,1.99E-10,2.54E-10,2.50E-11,1.86E-10,1.96E-10,3.09E-11,0,8.07E-11,1.64E-10,1.63E-10,2.19E-10
2017/7/10,1.98E-10,2.46E-10,3.63E-11,0,2.08E-10,3.18E-11,2.13E-10,8.16E-11,1.86E-10,1.95E-10,2.31E-10
2017/7/11,2.41E-10,2.63E-10,3.62E-11,2.25E-10,2.21E-10,3.22E-11,0,9.13E-11,2.08E-10,2.27E-10,2.50E-10
2017/7/12,2.73E-10,3.22E-10,4.45E-11,2.74E-10,2.98E-10,3.28E-11,3.02E-10,1.13E-10,2.20E-10,2.65E-10,3.17E-10
2017/7/13,2.42E-10,2.77E-10,3.51E-11,2.34E-10,2.45E-10,3.20E-11,2.69E-10,8.81E-11,2.09E-10,2.30E-10,2.64E-10
2017/7/14,2.41E-10,3.01E-10,4.65E-11,2.53E-10,2.53E-10,2.86E-11,2.88E-10,8.60E-11,2.12E-10,2.54E-10,3.07E-10
2017/7/17,4.33E-10,5.02E-10,8.02E-11,4.54E-10,4.46E-10,3.96E-11,5.00E-10,1.30E-10,3.73E-10,4.67E-10,5.12E-10
2017/7/18,3.20E-10,4.09E-10,6.69E-11,3.26E-10,3.35E-10,3.58E-11,3.68E-10,8.67E-11,2.78E-10,3.83E-10,3.89E-10
2017/7/19,2.45E-10,3.37E-10,5.51E-11,2.85E-10,3.15E-10,2.90E-11,3.01E-10,7.34E-11,2.41E-10,2.95E-10,3.34E-10
2017/7/20,2.07E-10,2.83E-10,4.44E-11,2.58E-10,2.50E-10,2.48E-11,2.52E-10,5.94E-11,2.24E-10,2.51E-10,2.88E-10
2017/7/21,2.44E-10,2.56E-10,4.98E-11,2.57E-10,2.23E-10,3.10E-11,2.60E-10,1.00E-10,2.12E-10,2.59E-10,3.07E-10
2017/7/24,2.24E-10,2.66E-10,4.67E-11,2.44E-10,2.44E-10,2.93E-11,2.62E-10,8.51E-11,2.20E-10,0,3.07E-10
2017/7/25,2.29E-10,2.60E-10,4.23E-11,2.48E-10,2.81E-10,3.07E-11,2.70E-10,8.78E-11,2.28E-10,2.56E-10,3.06E-10
2017/7/26,2.07E-10,2.92E-10,6.95E-11,2.79E-10,2.68E-10,3.43E-11,2.79E-10,6.59E-11,2.27E-10,3.11E-10,3.30E-10
2017/7/27,2.05E-10,2.90E-10,4.35E-11,2.49E-10,2.59E-10,3.35E-11,2.72E-10,8.03E-11,2.17E-10,2.64E-10,3.20E-10
2017/7/28,1.91E-10,2.62E-10,4.30E-11,2.13E-10,0,3.97E-11,2.38E-10,7.70E-11,1.92E-10,2.08E-10,2.69E-10
2017/7/31,1.72E-10,2.37E-10,4.96E-11,0,2.11E-10,3.01E-11,2.32E-10,6.69E-11,1.70E-10,2.12E-10,2.58E-10
2017/8/1,1.65E-10,2.32E-10,3.36E-11,1.97E-10,1.98E-10,2.53E-11,0,6.49E-11,1.67E-10,2.10E-10,2.45E-10
2017/8/2,1.69E-10,2.46E-10,4.65E-11,2.21E-10,2.40E-10,2.60E-11,2.42E-10,7.01E-11,1.94E-10,2.43E-10,2.81E-10
2017/8/3,1.69E-10,2.67E-10,5.11E-11,2.28E-10,2.36E-10,3.58E-11,2.60E-10,7.78E-11,2.20E-10,2.62E-10,2.82E-10
2017/8/4,1.60E-10,2.56E-10,4.11E-11,2.09E-10,2.09E-10,3.13E-11,2.31E-10,0,1.92E-10,0,2.74E-10
2017/8/7,1.82E-10,3.09E-10,3.92E-11,2.35E-10,2.47E-10,3.79E-11,2.79E-10,9.40E-11,2.20E-10,2.75E-10,2.98E-10
2017/8/8,1.56E-10,2.57E-10,3.12E-11,2.09E-10,2.20E-10,3.90E-11,2.39E-10,6.98E-11,1.87E-10,2.33E-10,2.59E-10
2017/8/9,1.54E-10,2.67E-10,3.97E-11,2.05E-10,2.25E-10,3.96E-11,2.39E-10,7.15E-11,1.78E-10,2.20E-10,2.48E-10
2017/8/10,1.78E-10,3.01E-10,4.56E-11,2.47E-10,2.81E-10,3.90E-11,2.84E-10,8.28E-11,1.94E-10,2.73E-10,3.11E-10
2017/8/11,2.24E-10,0,3.58E-11,2.58E-10,3.00E-10,4.02E-11,3.03E-10,9.69E-11,2.18E-10,2.69E-10,2.94E-10
2017/8/14,2.21E-10,3.81E-10,4.76E-11,2.76E-10,3.05E-10,4.01E-11,3.22E-10,1.19E-10,2.28E-10,2.56E-10,3.35E-10
2017/8/15,1.75E-10,2.95E-10,2.53E-11,0,2.78E-10,4.05E-11,2.54E-10,8.21E-11,2.01E-10,1.79E-10,2.52E-10
2017/8/16,1.80E-10,2.83E-10,3.32E-11,2.06E-10,2.62E-10,4.08E-11,2.39E-10,8.13E-11,1.84E-10,1.79E-10,2.51E-10
2017/8/17,1.53E-10,2.37E-10,2.74E-11,1.86E-10,2.37E-10,3.83E-11,2.75E-10,6.01E-11,1.66E-10,1.61E-10,2.30E-10
2017/8/18,1.79E-10,2.50E-10,2.41E-11,1.96E-10,2.57E-10,4.18E-11,2.62E-10,8.50E-11,1.80E-10,1.81E-10,2.49E-10
2017/8/21,1.61E-10,2.40E-10,4.73E-10,1.89E-10,2.31E-10,3.68E-11,2.38E-10,7.12E-11,1.63E-10,1.88E-10,2.40E-10
2017/8/22,1.72E-10,2.58E-10,3.70E-11,2.06E-10,2.57E-10,3.76E-11,2.41E-10,8.14E-11,1.76E-10,1.85E-10,2.94E-10
2017/8/23,2.08E-10,2.72E-10,2.89E-11,0,0,3.85E-11,2.54E-10,9.70E-11,2.07E-10,2.03E-10,3.23E-10
2017/8/24,2.16E-10,2.95E-10,4.14E-11,2.41E-10,3.03E-10,4.08E-11,2.95E-10,9.53E-11,2.15E-10,2.15E-10,3.38E-10
2017/8/25,2.07E-10,2.45E-10,3.75E-11,2.18E-10,2.56E-10,3.44E-11,2.40E-10,7.32E-11,1.84E-10,2.01E-10,2.90E-10
2017/8/28,1.50E-10,1.93E-10,3.30E-11,1.63E-10,1.92E-10,2.58E-11,1.91E-10,5.58E-11,1.32E-10,1.58E-10,2.02E-10
2017/8/29,1.56E-10,2.13E-10,3.00E-11,1.73E-10,2.03E-10,2.91E-11,1.97E-10,6.92E-11,1.58E-10,1.64E-10,2.13E-10
2017/8/30,1.61E-10,2.00E-10,2.78E-11,1.63E-10,1.88E-10,3.34E-11,1.89E-10,6.94E-11,1.41E-10,1.58E-10,2.10E-10
2017/8/31,1.41E-10,2.03E-10,3.36E-11,1.73E-10,1.98E-10,2.90E-11,2.00E-10,5.96E-11,1.50E-10,1.61E-10,2.18E-10
2017/9/1,1.59E-10,1.77E-10,3.01E-11,1.52E-10,2.07E-10,2.65E-11,1.72E-10,1.29E-10,1.30E-10,1.53E-10,1.94E-10
2017/9/4,1.44E-10,1.89E-10,2.67E-11,1.55E-10,1.77E-10,3.11E-11,1.76E-10,5.58E-11,1.43E-10,1.59E-10,1.93E-10
2017/9/5,1.42E-10,1.86E-10,2.77E-11,1.60E-10,1.81E-10,2.90E-11,1.75E-10,7.40E-11,1.45E-10,1.48E-10,1.95E-10
2017/9/6,1.45E-10,1.98E-10,3.42E-11,1.69E-10,2.00E-10,3.24E-11,1.84E-10,6.45E-11,1.95E-10,1.47E-10,2.00E-10
2017/9/7,1.41E-10,1.88E-10,3.31E-11,1.63E-10,1.96E-10,3.26E-11,1.90E-10,7.33E-11,1.64E-10,1.49E-10,1.99E-10
2017/9/8,1.42E-10,1.88E-10,3.37E-11,1.77E-10,2.03E-10,3.15E-11,2.01E-10,7.14E-11,1.48E-10,1.48E-10,2.12E-10
2017/9/11,1.37E-10,1.84E-10,2.65E-11,1.71E-10,1.89E-10,3.09E-11,2.31E-10,7.64E-11,1.43E-10,1.54E-10,1.92E-10
2017/9/12,1.18E-10,1.72E-10,3.09E-11,1.50E-10,1.83E-10,2.68E-11,0,7.36E-11,1.40E-10,1.49E-10,1.77E-10
2017/9/13,1.38E-10,2.18E-10,3.20E-11,1.75E-10,2.08E-10,2.86E-11,2.63E-10,8.02E-11,1.49E-10,2.46E-10,2.09E-10
2017/9/14,1.36E-10,1.81E-10,2.94E-11,1.73E-10,2.06E-10,3.30E-11,1.97E-10,7.82E-11,1.37E-10,1.91E-10,2.03E-10
2017/9/15,1.57E-10,1.73E-10,3.77E-11,1.89E-10,2.00E-10,3.11E-11,2.02E-10,8.39E-11,1.60E-10,2.38E-10,2.19E-10
2017/9/18,1.63E-10,1.76E-10,3.83E-11,1.85E-10,2.05E-10,2.81E-11,1.92E-10,0,1.55E-10,2.27E-10,2.14E-10
2017/9/19,1.54E-10,1.69E-10,3.52E-11,1.88E-10,2.17E-10,2.92E-11,1.93E-10,8.37E-11,1.49E-10,2.29E-10,2.26E-10
2017/9/20,1.54E-10,1.57E-10,4.25E-11,1.75E-10,2.05E-10,2.96E-11,1.82E-10,8.43E-11,1.33E-10,2.01E-10,2.13E-10
2017/9/21,2.83E-10,2.22E-10,4.31E-11,1.93E-10,2.29E-10,3.50E-11,2.01E-10,9.79E-11,1.53E-10,1.93E-10,2.39E-10
2017/9/22,2.92E-10,2.24E-10,5.21E-11,2.19E-10,2.65E-10,3.26E-11,2.24E-10,1.11E-10,2.02E-10,2.14E-10,2.57E-10
2017/9/25,2.38E-10,3.03E-10,4.23E-11,2.69E-10,3.43E-10,3.49E-11,2.83E-10,1.20E-10,2.20E-10,2.70E-10,2.94E-10
2017/9/26,2.31E-10,2.73E-10,3.67E-11,2.61E-10,3.06E-10,3.08E-11,2.76E-10,9.77E-11,2.03E-10,2.59E-10,2.87E-10
2017/9/27,1.99E-10,2.71E-10,3.35E-11,2.29E-10,3.03E-10,3.72E-11,0,9.68E-11,1.99E-10,2.01E-10,2.77E-10
2017/9/28,1.94E-10,3.09E-10,3.48E-11,2.32E-10,2.98E-10,3.49E-11,2.34E-10,1.11E-10,1.99E-10,2.00E-10,2.74E-10
2017/9/29,2.06E-10,2.80E-10,3.30E-11,2.29E-10,3.12E-10,3.70E-11,2.47E-10,1.17E-10,2.02E-10,1.80E-10,2.94E-10
2017/10/9,1.97E-10,2.54E-10,4.56E-11,2.14E-10,3.25E-10,4.03E-11,2.40E-10,1.00E-10,1.71E-10,1.81E-10,2.55E-10
2017/10/10,1.78E-10,2.19E-10,2.05E-11,1.97E-10,2.68E-10,2.97E-11,1.97E-10,8.80E-11,1.49E-10,1.47E-10,2.14E-10
2017/10/11,1.69E-10,2.13E-10,2.34E-11,1.84E-10,2.41E-10,2.92E-11,1.79E-10,8.23E-11,1.40E-10,1.58E-10,1.87E-10
2017/10/12,1.98E-10,2.46E-10,2.44E-11,2.21E-10,2.43E-10,3.25E-11,2.04E-10,1.03E-10,1.58E-10,1.75E-10,2.17E-10
2017/10/13,1.80E-10,2.20E-10,2.29E-11,1.97E-10,2.26E-10,2.95E-11,1.87E-10,8.77E-11,1.47E-10,1.61E-10,2.01E-10
2017/10/16,2.34E-10,3.04E-10,2.88E-11,2.49E-10,3.00E-10,3.10E-11,2.66E-10,1.04E-10,2.00E-10,2.18E-10,2.65E-10
2017/10/17,2.37E-10,3.03E-10,3.00E-11,2.49E-10,3.08E-10,3.29E-11,0,1.07E-10,2.23E-10,2.06E-10,2.73E-10
2017/10/18,2.56E-10,3.07E-10,4.02E-11,2.61E-10,3.18E-10,3.09E-11,0,1.24E-10,2.13E-10,2.25E-10,2.61E-10
2017/10/19,2.88E-10,3.49E-10,4.52E-11,2.87E-10,3.59E-10,3.42E-11,2.85E-10,1.20E-10,2.13E-10,2.48E-10,2.57E-10
2017/10/20,3.05E-10,3.73E-10,4.71E-11,3.04E-10,4.04E-10,4.13E-11,3.11E-10,1.56E-10,2.23E-10,2.65E-10,3.01E-10
2017/10/23,2.44E-10,3.29E-10,4.79E-11,2.52E-10,3.57E-10,3.65E-11,0,1.24E-10,1.81E-10,2.20E-10,2.55E-10
2017/10/24,2.45E-10,3.03E-10,3.79E-11,2.70E-10,3.62E-10,3.09E-11,2.76E-10,1.27E-10,1.92E-10,2.47E-10,2.41E-10
2017/10/25,2.16E-10,2.74E-10,3.89E-11,2.35E-10,3.17E-10,3.47E-11,0,1.05E-10,1.66E-10,2.05E-10,2.25E-10
2017/10/26,1.91E-10,2.50E-10,2.38E-11,1.99E-10,2.44E-10,2.99E-11,2.03E-10,9.85E-11,1.50E-10,1.73E-10,1.93E-10
2017/10/27,2.12E-10,2.77E-10,2.67E-11,2.27E-10,2.95E-10,3.06E-11,2.37E-10,1.07E-10,1.58E-10,2.09E-10,0
2017/10/30,3.21E-10,3.87E-10,4.57E-11,3.63E-10,4.36E-10,3.45E-11,3.37E-10,1.48E-10,2.39E-10,2.93E-10,3.07E-10
2017/10/31,2.57E-10,3.24E-10,2.83E-11,3.08E-10,3.54E-10,3.52E-11,2.71E-10,1.18E-10,1.95E-10,2.21E-10,2.61E-10
2017/11/1,2.13E-10,2.72E-10,2.94E-11,2.33E-10,2.89E-10,2.98E-11,2.32E-10,9.39E-11,1.67E-10,1.95E-10,2.35E-10
2017/11/2,2.92E-10,3.23E-10,3.22E-11,2.64E-10,3.67E-10,3.50E-11,2.85E-10,1.01E-10,1.90E-10,2.28E-10,2.87E-10
2017/11/3,3.19E-10,3.70E-10,4.30E-11,3.05E-10,4.06E-10,3.25E-11,3.09E-10,1.30E-10,2.06E-10,2.41E-10,3.13E-10
2017/11/6,2.96E-10,3.92E-10,3.31E-11,2.93E-10,4.16E-10,3.59E-11,2.94E-10,1.25E-10,2.04E-10,2.31E-10,2.96E-10
2017/11/7,2.33E-10,2.97E-10,3.26E-11,2.43E-10,3.12E-10,3.03E-11,2.34E-10,9.84E-11,1.66E-10,1.91E-10,2.16E-10
2017/11/8,2.35E-10,2.83E-10,2.83E-11,2.20E-10,3.08E-10,2.94E-11,2.32E-10,8.37E-11,2.04E-10,1.72E-10,2.03E-10
2017/11/9,2.31E-10,2.74E-10,3.36E-11,2.28E-10,2.86E-10,3.04E-11,2.29E-10,8.44E-11,2.16E-10,1.72E-10,2.13E-10
2017/11/10,2.09E-10,2.78E-10,3.17E-11,2.14E-10,3.01E-10,3.11E-11,2.11E-10,9.64E-11,1.72E-10,1.56E-10,1.91E-10
2017/11/13,2.15E-10,2.80E-10,2.29E-11,2.27E-10,2.88E-10,2.79E-11,2.28E-10,9.24E-11,1.74E-10,1.61E-10,1.92E-10
2017/11/14,0,2.75E-10,4.42E-11,2.32E-10,3.10E-10,3.05E-11,2.55E-10,8.95E-11,2.00E-10,1.80E-10,2.26E-10
2017/11/15,2.56E-10,3.11E-10,3.51E-11,2.68E-10,3.25E-10,2.93E-11,2.75E-10,1.10E-10,1.88E-10,2.26E-10,2.38E-10
2017/11/16,2.52E-10,3.31E-10,4.81E-11,2.75E-10,3.58E-10,3.53E-11,2.74E-10,1.12E-10,1.80E-10,2.13E-10,2.46E-10
2017/11/17,3.47E-10,4.27E-10,3.52E-11,3.81E-10,5.08E-10,2.93E-11,3.79E-10,1.28E-10,2.37E-10,2.82E-10,3.05E-10
2017/11/20,4.46E-10,5.10E-10,5.24E-11,4.83E-10,5.82E-10,3.75E-11,4.66E-10,1.64E-10,2.99E-10,3.45E-10,3.90E-10
2017/11/21,2.96E-10,4.04E-10,3.51E-11,3.21E-10,3.98E-10,2.83E-11,0,1.16E-10,2.02E-10,2.23E-10,2.70E-10
2017/11/22,2.77E-10,3.52E-10,4.07E-11,2.96E-10,3.37E-10,2.81E-11,2.97E-10,1.12E-10,2.02E-10,2.15E-10,2.62E-10
2017/11/23,3.35E-10,4.44E-10,4.45E-11,4.03E-10,4.61E-10,4.03E-11,4.14E-10,1.27E-10,2.74E-10,2.82E-10,4.72E-10
2017/11/24,3.94E-10,4.82E-10,4.90E-11,4.01E-10,4.42E-10,3.24E-11,4.05E-10,1.50E-10,2.61E-10,2.82E-10,5.56E-10
2017/11/27,4.27E-10,4.62E-10,5.45E-11,4.32E-10,4.40E-10,3.30E-11,4.21E-10,1.38E-10,2.98E-10,3.14E-10,4.18E-10
2017/11/28,3.71E-10,4.13E-10,5.44E-11,3.82E-10,4.28E-10,3.83E-11,3.64E-10,1.43E-10,2.69E-10,2.76E-10,3.60E-10
2017/11/29,2.90E-10,4.09E-10,5.73E-11,3.43E-10,4.01E-10,4.02E-11,3.74E-10,1.10E-10,2.48E-10,2.72E-10,3.47E-10
2017/11/30,2.67E-10,4.14E-10,4.58E-11,3.32E-10,4.35E-10,3.58E-11,3.50E-10,1.09E-10,2.58E-10,2.63E-10,3.36E-10
2017/12/1,2.95E-10,3.80E-10,4.90E-11,3.35E-10,3.91E-10,3.11E-11,3.55E-10,1.19E-10,2.45E-10,2.46E-10,3.48E-10
2017/12/4,3.22E-10,4.49E-10,4.60E-11,3.75E-10,4.50E-10,3.62E-11,3.82E-10,1.31E-10,2.72E-10,2.96E-10,3.56E-10
2017/12/5,4.04E-10,4.68E-10,4.21E-11,4.51E-10,5.39E-10,3.07E-11,4.84E-10,1.42E-10,3.15E-10,0,4.46E-10
2017/12/6,3.53E-10,0,5.86E-11,0,4.88E-10,3.78E-11,4.33E-10,1.52E-10,2.89E-10,3.09E-10,3.82E-10
2017/12/7,3.23E-10,4.19E-10,4.46E-11,3.91E-10,4.53E-10,4.26E-11,3.75E-10,1.45E-10,2.59E-10,2.56E-10,3.58E-10
2017/12/8,3.27E-10,0,4.49E-11,3.49E-10,4.48E-10,3.40E-11,3.71E-10,1.28E-10,2.60E-10,2.58E-10,3.39E-10
2017/12/11,2.66E-10,3.70E-10,5.00E-11,3.04E-10,3.84E-10,3.13E-11,3.24E-10,1.18E-10,2.22E-10,2.18E-10,3.01E-10
2017/12/12,3.06E-10,3.88E-10,6.21E-11,3.84E-10,4.88E-10,4.62E-11,3.72E-10,1.56E-10,2.37E-10,2.23E-10,3.34E-10
2017/12/13,3.12E-10,3.91E-10,6.29E-11,3.60E-10,4.83E-10,3.53E-11,3.80E-10,1.44E-10,2.33E-10,2.22E-10,3.42E-10
2017/12/14,0,0,5.00E-11,3.28E-10,4.16E-10,4.20E-11,3.35E-10,1.34E-10,2.11E-10,2.20E-10,3.22E-10
2017/12/15,3.10E-10,3.91E-10,5.02E-11,3.42E-10,4.32E-10,3.65E-11,3.37E-10,1.35E-10,2.15E-10,2.38E-10,3.35E-10
2017/12/18,3.45E-10,4.63E-10,7.04E-11,4.07E-10,4.75E-10,4.17E-11,3.92E-10,1.38E-10,2.41E-10,2.84E-10,3.95E-10
2017/12/19,2.77E-10,3.79E-10,4.17E-11,3.27E-10,3.94E-10,3.59E-11,4.49E-10,1.17E-10,2.06E-10,2.27E-10,3.18E-10
2017/12/20,3.41E-10,4.66E-10,6.47E-11,3.89E-10,4.49E-10,3.67E-11,4.73E-10,1.25E-10,2.22E-10,0,0
2017/12/21,3.24E-10,0,6.66E-11,3.87E-10,5.06E-10,3.85E-11,5.47E-10,1.48E-10,2.40E-10,2.78E-10,3.57E-10
2017/12/22,3.05E-10,0,5.96E-11,3.57E-10,4.17E-10,4.17E-11,4.79E-10,1.17E-10,2.15E-10,2.48E-10,3.24E-10
2017/12/25,3.66E-10,4.99E-10,7.66E-11,4.43E-10,4.73E-10,4.47E-11,5.32E-10,1.50E-10,2.46E-10,3.11E-10,3.78E-10
2017/12/26,3.27E-10,4.58E-10,6.93E-11,3.89E-10,4.32E-10,4.13E-11,5.11E-10,1.51E-10,2.17E-10,2.77E-10,0
2017/12/27,2.83E-10,0,6.24E-11,3.59E-10,4.31E-10,4.19E-11,3.85E-10,1.20E-10,2.22E-10,1.34E-09,3.14E-10
2017/12/28,2.66E-10,0,6.93E-11,3.45E-10,0,3.85E-11,3.54E-10,1.20E-10,0,5.91E-10,3.04E-10
2017/12/29,2.61E-10,3.87E-10,7.00E-11,3.36E-10,0,3.70E-11,3.41E-10,1.18E-10,0,8.21E-10,3.06E-10
2018/1/2,2.44E-10,3.54E-10,6.96E-11,2.93E-10,3.54E-10,3.13E-11,3.19E-10,1.08E-10,0,0,2.95E-10
2018/1/3,2.47E-10,2.59E-10,6.24E-11,2.43E-10,2.82E-10,2.90E-11,2.52E-10,8.60E-11,1.53E-10,3.90E-10,2.44E-10
2018/1/4,3.15E-10,2.88E-10,6.23E-11,2.39E-10,2.68E-10,2.49E-11,2.66E-10,8.28E-11,1.51E-10,3.29E-10,2.21E-10
2018/1/5,3.12E-10,2.53E-10,5.46E-11,2.45E-10,2.60E-10,2.48E-11,2.40E-10,6.66E-11,1.63E-10,2.34E-10,2.30E-10
2018/1/8,2.53E-10,2.13E-10,5.90E-11,2.53E-10,2.81E-10,2.71E-11,2.77E-10,7.56E-11,1.57E-10,2.81E-10,2.99E-10
2018/1/9,2.15E-10,2.46E-10,5.46E-11,0,0,2.84E-11,2.55E-10,8.41E-11,1.50E-10,0,3.10E-10
2018/1/10,2.48E-10,2.77E-10,7.01E-11,3.12E-10,3.73E-10,3.02E-11,3.31E-10,9.27E-11,1.78E-10,2.46E-10,2.92E-10
2018/1/11,2.46E-10,2.59E-10,6.13E-11,3.28E-10,3.54E-10,2.99E-11,3.63E-10,1.01E-10,1.66E-10,2.65E-10,2.93E-10
2018/1/12,2.32E-10,2.64E-10,6.66E-11,3.47E-10,3.19E-10,2.85E-11,0,1.02E-10,1.62E-10,2.23E-10,2.66E-10
2018/1/15,3.19E-10,2.88E-10,8.41E-11,0,4.92E-10,3.10E-11,4.07E-10,1.14E-10,2.14E-10,3.06E-10,3.16E-10
2018/1/16,2.70E-10,2.49E-10,5.81E-11,3.27E-10,4.24E-10,3.00E-11,3.32E-10,9.10E-11,1.97E-10,2.63E-10,2.69E-10
2018/1/17,3.00E-10,2.51E-10,8.64E-11,3.57E-10,4.01E-10,2.69E-11,3.51E-10,1.05E-10,1.91E-10,3.08E-10,3.16E-10
2018/1/18,3.00E-10,2.42E-10,6.28E-11,3.15E-10,3.38E-10,2.38E-11,2.95E-10,9.07E-11,1.67E-10,2.52E-10,2.79E-10
2018/1/19,2.83E-10,2.39E-10,7.10E-11,2.89E-10,3.11E-10,2.23E-11,0,8.36E-11,1.67E-10,2.58E-10,2.80E-10
2018/1/22,2.96E-10,2.73E-10,6.59E-11,3.41E-10,3.71E-10,2.40E-11,0,9.06E-11,1.88E-10,3.04E-10,3.14E-10
2018/1/23,2.34E-10,2.13E-10,5.98E-11,2.66E-10,2.73E-10,2.12E-11,2.58E-10,7.44E-11,1.43E-10,2.18E-10,2.52E-10
2018/1/24,2.28E-10,1.98E-10,5.29E-11,2.66E-10,2.79E-10,2.21E-11,2.72E-10,7.40E-11,1.47E-10,2.13E-10,2.66E-10
2018/1/25,2.11E-10,1.94E-10,5.65E-11,2.39E-10,0,2.38E-11,2.47E-10,7.44E-11,1.46E-10,1.92E-10,2.27E-10
2018/1/26,2.21E-10,2.03E-10,7.13E-11,2.53E-10,2.89E-10,2.37E-11,2.63E-10,8.60E-11,1.40E-10,2.17E-10,2.41E-10
2018/1/29,2.70E-10,2.67E-10,7.73E-11,3.40E-10,3.68E-10,3.06E-11,3.34E-10,8.05E-11,1.92E-10,2.91E-10,3.28E-10
2018/1/30,2.94E-10,2.79E-10,7.91E-11,3.40E-10,3.66E-10,3.09E-11,3.32E-10,9.63E-11,2.06E-10,2.65E-10,3.22E-10
2018/1/31,3.46E-10,3.08E-10,7.64E-11,4.18E-10,4.99E-10,3.22E-11,3.81E-10,1.02E-10,2.30E-10,3.63E-10,3.79E-10
2018/2/1,4.97E-10,4.09E-10,1.27E-10,0,6.48E-10,2.98E-11,4.80E-10,1.26E-10,3.12E-10,4.64E-10,4.86E-10
2018/2/2,5.08E-10,4.19E-10,1.02E-10,6.38E-10,6.83E-10,3.80E-11,5.29E-10,1.41E-10,3.11E-10,4.74E-10,4.84E-10
2018/2/5,5.03E-10,4.40E-10,1.07E-10,5.52E-10,6.79E-10,4.11E-11,5.34E-10,1.24E-10,4.22E-10,4.97E-10,5.05E-10
2018/2/6,4.97E-10,4.76E-10,1.36E-10,6.19E-10,7.25E-10,3.10E-11,6.61E-10,1.44E-10,5.37E-10,5.86E-10,5.52E-10
2018/2/7,4.94E-10,5.17E-10,1.01E-10,6.07E-10,7.30E-10,4.44E-11,5.84E-10,1.87E-10,3.57E-10,5.14E-10,5.50E-10
2018/2/8,4.63E-10,4.73E-10,9.28E-11,5.41E-10,6.53E-10,4.05E-11,8.07E-10,1.44E-10,3.08E-10,4.07E-10,4.92E-10
2018/2/9,0,0,8.32E-11,6.82E-10,9.43E-10,6.13E-11,9.78E-10,1.91E-10,3.87E-10,4.58E-10,1.22E-09
2018/2/12,5.18E-10,5.05E-10,6.70E-11,1.72E-09,7.67E-10,4.03E-11,7.00E-10,1.39E-10,3.20E-10,4.00E-10,7.74E-10
2018/2/13,4.25E-10,4.85E-10,4.64E-11,6.28E-10,6.22E-10,4.00E-11,4.76E-10,1.16E-10,2.62E-10,3.20E-10,6.60E-10
2018/2/14,4.94E-10,5.35E-10,5.65E-11,6.47E-10,7.96E-10,4.91E-11,5.78E-10,1.55E-10,3.21E-10,4.13E-10,7.40E-10
