"T","."
"2016-07-27","3.609100e-10"
"2016-07-28","2.658218e-10"
"2016-07-29","2.505506e-10"
"2016-08-01","3.365893e-10"
"2016-08-02","2.621387e-10"
"2016-08-03","2.219399e-10"
"2016-08-04","2.253479e-10"
"2016-08-05","2.215520e-10"
"2016-08-08","2.688102e-10"
"2016-08-09","1.707950e-10"
"2016-08-10","1.911231e-10"
"2016-08-11","2.427036e-10"
"2016-08-12","2.300631e-10"
"2016-08-15","1.815904e-10"
"2016-08-16","1.330293e-10"
"2016-08-17","1.598681e-10"
"2016-08-18","1.766078e-10"
"2016-08-19","1.823783e-10"
"2016-08-22","2.318400e-10"
"2016-08-23","2.046503e-10"
"2016-08-24","1.889977e-10"
"2016-08-25","2.436323e-10"
"2016-08-26","1.901444e-10"
"2016-08-29","2.034413e-10"
"2016-08-30","2.147515e-10"
"2016-08-31","2.255892e-10"
"2016-09-01","0.000000e+00"
"2016-09-02","1.971589e-10"
"2016-09-05","2.114071e-10"
"2016-09-06","2.102846e-10"
"2016-09-07","0.000000e+00"
"2016-09-08","1.722047e-10"
"2016-09-09","1.653479e-10"
"2016-09-12","2.459580e-10"
"2016-09-13","0.000000e+00"
"2016-09-14","2.502147e-10"
"2016-09-19","2.157759e-10"
"2016-09-20","2.050867e-10"
"2016-09-21","1.855223e-10"
"2016-09-22","0.000000e+00"
"2016-09-23","2.016036e-10"
"2016-09-26","2.838128e-10"
"2016-09-27","2.665482e-10"
"2016-09-28","2.650221e-10"
"2016-09-29","2.100792e-10"
"2016-09-30","0.000000e+00"
"2016-10-10","2.590625e-10"
"2016-10-11","1.764100e-10"
"2016-10-12","1.935751e-10"
"2016-10-13","1.766670e-10"
"2016-10-14","1.862714e-10"
"2016-10-17","2.149111e-10"
"2016-10-18","1.848552e-10"
"2016-10-19","1.578110e-10"
"2016-10-20","1.574287e-10"
"2016-10-21","1.896163e-10"
"2016-10-24","1.462894e-10"
"2016-10-25","1.326574e-10"
"2016-10-26","1.575031e-10"
"2016-10-27","1.840306e-10"
"2016-10-28","1.965780e-10"
"2016-10-31","0.000000e+00"
"2016-11-01","1.549733e-10"
"2016-11-02","1.749585e-10"
"2016-11-03","0.000000e+00"
"2016-11-04","1.660050e-10"
"2016-11-07","1.707063e-10"
"2016-11-08","1.446135e-10"
"2016-11-09","2.030119e-10"
"2016-11-10","1.512067e-10"
"2016-11-11","1.256354e-10"
"2016-11-14","1.398559e-10"
"2016-11-15","1.402935e-10"
"2016-11-16","1.410892e-10"
"2016-11-17","1.462411e-10"
"2016-11-18","1.843826e-10"
"2016-11-21","1.577792e-10"
"2016-11-22","1.198006e-10"
"2016-11-23","1.378080e-10"
"2016-11-24","1.465435e-10"
"2016-11-25","1.899880e-10"
"2016-11-28","0.000000e+00"
"2016-11-29","1.451345e-10"
"2016-11-30","1.583018e-10"
"2016-12-01","1.443821e-10"
"2016-12-02","1.871614e-10"
"2016-12-05","2.343395e-10"
"2016-12-06","0.000000e+00"
"2016-12-07","1.899534e-10"
"2016-12-08","1.834545e-10"
"2016-12-09","0.000000e+00"
"2016-12-12","3.318775e-10"
"2016-12-13","2.939279e-10"
"2016-12-14","3.009531e-10"
"2016-12-15","3.024962e-10"
"2016-12-16","2.493064e-10"
"2016-12-19","2.663139e-10"
"2016-12-20","2.599834e-10"
"2016-12-21","2.189513e-10"
"2016-12-22","2.186199e-10"
"2016-12-23","2.610659e-10"
"2016-12-26","3.371611e-10"
"2016-12-27","2.304359e-10"
"2016-12-28","2.468143e-10"
"2016-12-29","2.585964e-10"
"2016-12-30","2.309175e-10"
"2017-01-03","0.000000e+00"
"2017-01-04","1.757130e-10"
"2017-01-05","1.628582e-10"
"2017-01-06","1.831440e-10"
"2017-01-09","1.927867e-10"
"2017-01-10","1.897267e-10"
"2017-01-11","2.312443e-10"
"2017-01-12","2.572931e-10"
"2017-01-13","2.888920e-10"
"2017-01-16","4.803014e-10"
"2017-01-17","0.000000e+00"
"2017-01-18","0.000000e+00"
"2017-01-19","3.203280e-10"
"2017-01-20","3.230153e-10"
"2017-01-23","2.594487e-10"
"2017-01-24","2.679804e-10"
"2017-01-25","2.762624e-10"
"2017-01-26","2.612366e-10"
"2017-02-03","0.000000e+00"
"2017-02-06","2.311978e-10"
"2017-02-07","2.154273e-10"
"2017-02-08","2.213777e-10"
"2017-02-09","1.685454e-10"
"2017-02-10","1.644549e-10"
"2017-02-13","1.658313e-10"
"2017-02-14","1.720161e-10"
"2017-02-15","2.193032e-10"
"2017-02-16","1.816654e-10"
"2017-02-17","2.024296e-10"
