trade_date,yield_rate_000001.SZ,yield_rate_600015.SH,yield_rate_601398.SH,yield_rate_601939.SH,yield_rate_601988.SH,yield_rate_601998.SH,amihud_000001.SZ,amihud_600015.SH,amihud_601398.SH,amihud_601939.SH,amihud_601988.SH,amihud_601998.SH
2019-04-25,-0.021468144044321333,-0.017647058823529408,-0.013769363166953529,-0.010796221322537113,-0.005115089514066496,-0.012598425196850395,2.219001062115916e-05,7.149544248424135e-05,1.3351359945956473e-05,2.438170629758808e-05,1.4662229006079687e-05,5.7427545739338415e-05
2019-04-26,-0.024062278839348902,-0.015568862275449104,-0.0034904013961605577,-0.009549795361527969,-0.007712082262210797,0.0015948963317384372,2.79555590192248e-05,5.5532088174465365e-05,9.936217796430658e-06,1.9628224084607694e-05,1.7805271372167606e-05,6.920313856617982e-05
2019-04-29,0.022480058013052938,0.00364963503649635,0.01576182136602452,0.02066115702479339,0.007772020725388602,0.009554140127388536,2.6477683738393924e-05,4.7089868322526616e-05,1.8365128884498466e-05,3.150110622890653e-05,2.540211118564668e-05,5.495707468372935e-05
2019-04-30,-0.01773049645390071,-0.02787878787878788,0.001724137931034483,0.004048582995951417,0.0,-0.007886435331230285,2.387657696728317e-05,5.1575080502544484e-05,1.4525112556017746e-05,2.2629182535155305e-05,2.7681541339299553e-05,8.414554322286509e-05
2019-05-06,-0.07075812274368233,-0.03990024937655861,-0.015490533562822718,-0.038978494623655914,-0.028277634961439587,-0.0302066772655008,3.1321416520614745e-05,8.346267375804677e-05,1.971341597828941e-05,4.1327133989000104e-05,3.464192031815653e-05,9.442570469226491e-05
2019-05-07,0.006216006216006217,-0.014285714285714284,-0.01048951048951049,-0.0055944055944055935,0.0,-0.0032786885245901644,2.0683918808471125e-05,6.030736389619737e-05,1.665607640763173e-05,2.636357616656665e-05,2.189316095562417e-05,5.0350008076764786e-05
2019-05-08,-0.027027027027027032,-0.007905138339920948,-0.012367491166077741,-0.014064697609001406,-0.015873015873015872,-0.01973684210526316,2.8599015693995442e-05,6.13771802891195e-05,2.110263230721874e-05,3.3074709739839256e-05,3.560273357594093e-05,0.00010743872006684424
2019-05-09,-0.03492063492063492,-0.0013280212483399733,-0.012522361359570664,-0.015691868758915834,-0.008064516129032258,-0.013422818791946308,2.3430114670743266e-05,4.4752106420457646e-05,1.7503095634640782e-05,3.136138649894283e-05,2.2127544477199587e-05,0.00012046349921633509
2019-05-10,0.042763157894736836,0.01196808510638298,0.016304347826086956,0.014492753623188406,0.016260162601626015,0.01360544217687075,3.511857386046719e-05,6.710063006469092e-05,2.373416766847757e-05,3.107544807316213e-05,4.293752623592689e-05,7.556821682858915e-05
2019-05-13,-0.02996845425867508,-0.014454664914586069,-0.0124777183600713,-0.005714285714285714,-0.010666666666666666,-0.015100671140939596,3.943839582476157e-05,9.925243074073299e-05,2.2233974675319064e-05,3.2095326684660027e-05,3.150478849163938e-05,0.00011045134533948462
2019-05-14,0.015447154471544712,-0.004,-0.0036101083032490976,-0.005747126436781609,-0.008086253369272238,-0.0068143100511073255,3.207794639852841e-05,6.0324446913911207e-05,1.5725414015031523e-05,2.9786994792090343e-05,1.7696241815475617e-05,7.467940953659785e-05
2019-05-15,0.0344275420336269,0.013386880856760376,0.009057971014492756,0.014450867052023125,0.019021739130434784,0.010291595197255574,3.418861000599677e-05,7.249774596076459e-05,1.607293835303387e-05,2.7580605280424096e-05,3.620913041274358e-05,9.494430611475124e-05
2019-05-16,-0.00541795665634675,0.002642007926023778,0.0035906642728904844,-0.0028490028490028487,0.008,0.0016977928692699493,1.995538743626914e-05,4.890076066082064e-05,1.6665085834533546e-05,2.431467765916129e-05,2.623148834026149e-05,7.52216886811455e-05
2019-05-17,-0.031906614785992216,-0.014492753623188406,-0.003577817531305903,-0.011428571428571429,-0.013227513227513229,-0.01694915254237288,3.730420592014051e-05,0.00010098509259996624,1.4116596739552515e-05,2.802919814686427e-05,2.7273120529732694e-05,0.0001358424103234431
2019-05-20,-0.00482315112540193,0.001336898395721925,0.007181328545780969,0.005780346820809249,0.024128686327077747,0.001724137931034483,2.4090873965956525e-05,6.338283728753608e-05,1.318785086699694e-05,2.61223261724152e-05,2.543816287452739e-05,0.00013052719569885208
2019-05-21,0.01453957996768982,0.009345794392523366,0.0053475935828877,0.005747126436781609,-0.005235602094240838,0.008605851979345956,3.208903572641815e-05,8.598662730076991e-05,1.2137185563574859e-05,2.9163027779023394e-05,2.4814931139482826e-05,0.0001397913271670925
2019-05-22,-0.012738853503184712,-0.003968253968253968,0.001773049645390071,-0.002857142857142857,0.002631578947368421,-0.0017064846416382253,3.196668794555233e-05,9.665952355674006e-05,1.8273004499925226e-05,2.7018980666276982e-05,2.614639285179521e-05,0.0001007857541546112
2019-05-23,-0.008870967741935484,-0.006640106241699867,0.0,-0.0028653295128939827,-0.005249343832020997,-0.010256410256410256,2.788075575861099e-05,6.0527848693032266e-05,6.7433716178992326e-06,2.377311158569361e-05,2.1219333458834822e-05,0.00015379637006410757
2019-05-24,0.004882017900732303,0.0,0.008849557522123894,0.007183908045977012,0.0,0.0051813471502590676,2.109699481120483e-05,5.474069163172226e-05,1.7676821811718694e-05,2.1951867952597246e-05,1.962960389171584e-05,9.705743350391128e-05
2019-05-27,0.001619433198380567,0.0066844919786096255,-0.008771929824561403,-0.002853067047075607,0.0052770448548812654,0.00859106529209622,3.155441189160646e-05,9.016850690111288e-05,1.4040928497492145e-05,2.3363757141554087e-05,2.595778180875304e-05,0.0001321185204042567
2019-05-28,0.009700889248181084,0.00398406374501992,0.003539823008849557,0.002861230329041488,0.007874015748031496,-0.0068143100511073255,2.136872473993256e-05,5.086327809799532e-05,9.919260347719787e-06,2.24043399017826e-05,1.8723362978337695e-05,0.00010520087224293784
2019-05-29,-0.007205764611689352,-0.007936507936507936,-0.0035273368606701947,-0.007132667617689016,0.0,-0.005145797598627787,3.208504223096759e-05,8.972236484085183e-05,1.3465657095134e-05,2.5739153827509713e-05,2.427860334063872e-05,4.876928500911382e-05
2019-05-30,-0.014516129032258062,0.0013333333333333333,0.003539823008849557,0.004310344827586207,0.013020833333333334,-0.001724137931034483,3.0039203854420074e-05,7.98271240823847e-05,1.3014252697682816e-05,1.6988495655428468e-05,1.9653682678523866e-05,6.694684039911458e-05
2019-05-31,-0.003273322422258592,-0.0013315579227696404,-0.01058201058201058,-0.001430615164520744,-0.002570694087403599,-0.0017271157167530224,2.81934714005292e-05,7.522420647920625e-05,1.4825597069044043e-05,1.8441325373050228e-05,1.9049311035228118e-05,9.81232784529856e-05
2019-06-03,-0.02298850574712644,0.004,0.0160427807486631,0.0042979942693409726,0.0,0.008650519031141871,2.325360239489519e-05,3.888387986225402e-05,1.5023515387058274e-05,2.0940459570850077e-05,2.0066780689012908e-05,5.953025112811768e-05
2019-06-04,-0.004201680672268907,0.0,0.005263157894736842,0.009985734664764623,0.0,-0.0017152658662092624,2.517101051163056e-05,5.2476645467877176e-05,1.1186864389062883e-05,2.1758845764863445e-05,1.9733201226920596e-05,0.0001024073997510708
2019-06-05,0.010126582278481013,0.0013280212483399733,0.005235602094240837,0.011299435028248588,0.005405405405405405,0.005154639175257732,2.688431600939121e-05,6.418632967828552e-05,1.5774258926997307e-05,2.715692635882151e-05,3.105451016322326e-05,8.435785066201768e-05
2019-06-06,-0.004177109440267335,-0.003978779840848806,-0.005208333333333333,0.0,0.0,0.0,2.8926833966485473e-05,6.510732096784728e-05,1.173206847880703e-05,2.2896168348638567e-05,2.6472880576432864e-05,0.00010250554256168465
2019-06-10,0.035234899328859065,0.007989347536617843,0.008726003490401396,0.01675977653631285,0.005376344086021505,0.011965811965811968,3.2123158599726096e-05,8.643281658656191e-05,1.4530240472598902e-05,3.070018869935711e-05,2.971421401681006e-05,0.00010970580664742832
2019-06-11,0.025121555915721232,0.011889035667107,0.0017301038062283738,0.002747252747252747,0.0053475935828877,0.010135135135135136,2.1330401092404428e-05,6.044667850685073e-05,4.60629872264771e-06,1.4902399120526172e-05,1.7711546184260736e-05,7.470174389967374e-05
2019-06-12,-0.00632411067193676,-0.0039164490861618795,-0.0051813471502590676,-0.006849315068493151,-0.007978723404255319,-0.008361204013377926,2.124430040551214e-05,5.471444147086354e-05,7.912794675457508e-06,1.8572128569455125e-05,3.2948737893196324e-05,8.431248848219838e-05
2019-06-13,0.0015910898965791568,-0.001310615989515072,-0.005208333333333333,-0.00413793103448276,0.0,-0.0033726812816188877,2.988700302575813e-05,7.766697219901445e-05,9.267974444306474e-06,3.0648993056866165e-05,3.691970877829648e-05,0.00010560464686553678
2019-06-14,-0.007942811755361398,-0.003937007874015748,0.0017452006980802788,0.0,0.0,-0.00676818950930626,3.146535942913851e-05,6.970450877464399e-05,1.225583572365525e-05,2.1171266928050204e-05,2.1369464589940946e-05,8.592993003922408e-05
2019-06-17,0.014411529223378704,0.002635046113306983,0.0,0.00554016620498615,0.0026809651474530827,0.005110732538330494,3.120772929434337e-05,8.604416727667522e-05,9.570389439342875e-06,3.014880078056624e-05,3.624534000919351e-05,0.0001069759199501012
2019-06-18,0.01026045777426993,0.001314060446780552,0.0,0.012396694214876032,0.0053475935828877,0.001694915254237288,3.317058914762765e-05,6.428864580523972e-05,4.653901536125738e-06,2.893701930306489e-05,3.227069394193481e-05,9.236764898413594e-05
2019-06-19,0.02109375,0.005249343832020997,0.006968641114982578,0.014965986394557824,0.005319148936170214,0.00676818950930626,2.9942228267474708e-05,7.209444078425205e-05,7.412653971867441e-06,2.405927165972362e-05,2.5592996941201293e-05,0.00011713734159444221
2019-06-20,0.0558530986993114,0.016971279373368148,0.010380622837370242,0.010723860589812331,0.007936507936507936,0.01680672268907563,3.127865383978487e-05,7.872330034362138e-05,6.510821944645835e-06,2.6760626494578798e-05,2.1295833806173542e-05,7.592310269897537e-05
2019-06-21,-0.011594202898550723,-0.0012836970474967909,0.0017123287671232878,-0.017241379310344827,-0.010498687664041995,0.006611570247933885,1.526632360463964e-05,3.6520877979912605e-05,6.4161917827556175e-06,1.984894175010645e-05,2.0388164815392262e-05,4.457013285073184e-05
2019-06-24,0.003665689149560117,0.0012853470437017994,0.005128205128205128,0.004048582995951417,0.002652519893899204,-0.0049261083743842365,1.7729696755456746e-05,6.713970874537857e-05,8.172853101566766e-06,1.6896338669400113e-05,2.642261653932002e-05,7.486305620702346e-05
2019-06-25,-0.018991964937910884,-0.011553273427471115,-0.008503401360544218,-0.013440860215053764,-0.007936507936507936,-0.014851485148514853,2.4827966867954204e-05,9.075241227800944e-05,1.2066065884178294e-05,3.084778671551964e-05,3.1505524928905306e-05,0.0001250340322573255
2019-06-26,0.006019563581640332,0.0,0.003430531732418525,0.005449591280653951,-0.0026666666666666666,0.0016750418760469012,3.1770360179701625e-05,9.186008589694172e-05,1.2804866823664854e-05,3.528357849373144e-05,1.8172026965709533e-05,8.749782400671298e-05
2019-06-27,0.025430067314884067,0.0,0.010256410256410256,0.004065040650406504,0.00267379679144385,0.005016722408026755,2.7772175027694372e-05,8.584915610937231e-05,8.98639087183935e-06,1.8443531754697945e-05,2.1064118642507958e-05,0.00010684435209895246
2019-06-28,0.005105762217359592,0.0,-0.00338409475465313,0.004048582995951417,-0.0026666666666666666,-0.006655574043261232,2.2478423784222525e-05,9.512386761310749e-05,1.2988935884141065e-05,2.513578051610841e-05,2.876515511036313e-05,0.00016052846204365028
2019-07-01,0.010885341074020321,0.009090909090909092,0.0050933786078098476,0.0026881720430107525,0.0053475935828877,0.016750418760469014,2.1230454671827347e-05,8.101305855502546e-05,7.78030810672793e-06,1.3430112811272956e-05,2.3404812003793772e-05,0.00010639371994259166
2019-07-02,0.017946877243359655,0.0012870012870012874,0.0016891891891891893,0.0026809651474530827,0.002659574468085107,-0.0032948929159802307,1.826067034072529e-05,4.989766549352223e-05,5.2465802503615315e-06,1.2929435799664713e-05,1.4716772327938316e-05,6.312981289744624e-05
2019-07-03,-0.011988716502115656,0.0038560411311053984,-0.0017605633802816902,0.004010695187165775,0.0,0.0016528925619834713,2.2491603190384975e-05,9.110085992881895e-05,7.4400121880422946e-06,1.440118385550146e-05,1.9646328953931302e-05,6.654094743932977e-05
2019-07-04,-0.0014275517487508922,0.0,0.0017636684303350973,-0.0013315579227696404,0.0,0.0033003300330033012,3.2520847068414584e-05,5.429434445821904e-05,6.158059312736018e-06,1.7593567063048894e-05,2.4407307736574086e-05,6.141732696747723e-05
2019-07-05,-0.005003573981415297,-0.0012804097311139564,-0.0017605633802816902,0.005333333333333333,-0.005305039787798408,-0.004934210526315789,2.0896514623357574e-05,8.521616130047186e-05,7.2551561203334486e-06,2.123790377811245e-05,2.726823534656683e-05,0.0001096771637475084
2019-07-08,-0.02370689655172414,-0.014102564102564103,-0.014109347442680775,-0.010610079575596816,-0.010666666666666666,-0.019834710743801654,3.236988753228089e-05,0.00012990785264474584,2.1142584034899204e-05,3.616745290721325e-05,2.4790369939207392e-05,0.00018674681892000004
2019-07-09,0.0,-0.0013003901170351106,-0.0017889087656529515,-0.00804289544235925,0.0,-0.0016863406408094436,2.9669457252872444e-05,7.090838979144036e-05,8.079216861493108e-06,2.0217639909281908e-05,2.0641421503981225e-05,0.00012583052707908926
2019-07-10,-0.002207505518763797,-0.005208333333333335,-0.005376344086021505,-0.014104372355430184,-0.0026954177897574125,-0.008445945945945945,3.1714339044315106e-05,8.02629524298676e-05,1.530301571618286e-05,2.464872268812363e-05,2.4594383981788252e-05,0.00015135531615106184
2019-07-11,-0.0014749262536873154,0.0013386880856760374,0.003603603603603604,0.0071530758226037204,0.0027027027027027024,-0.0017035775127768314,2.771593658339369e-05,8.714970124672821e-05,9.11109958833046e-06,1.5844331587348097e-05,2.7218334783468776e-05,0.00011287433534086814
2019-07-12,0.04283604135893648,0.0053475935828877,0.008976660682226212,0.01846590909090909,0.0026954177897574125,0.011945392491467578,2.417810896014941e-05,0.0001590648851169397,1.8070661252399585e-05,4.010417904422509e-05,1.6568917354379666e-05,0.00014874930772548195
2019-07-15,-0.0084985835694051,0.0,-0.0035587188612099642,0.0013947001394700141,-0.005376344086021505,0.0,1.7034626784508206e-05,0.00019407474740159,2.037362018436112e-05,3.735371628356623e-05,3.58019312312058e-05,0.00014290980971204983
2019-07-16,-0.017857142857142856,0.0013297872340425536,0.0017857142857142859,0.0,-0.0027027027027027024,0.0033726812816188877,2.097059855676091e-05,7.719358847117301e-05,1.9719250504633552e-05,2.067697600792769e-05,2.3427232008613826e-05,8.091291307199955e-05
2019-07-17,-0.004363636363636364,-0.005312084993359893,-0.008912655971479501,-0.006963788300835654,-0.0054200542005420045,0.0,2.5960129567728754e-05,9.604581991776977e-05,1.3329283708195675e-05,4.555145397536759e-05,2.4493004553143287e-05,8.306460051183635e-05
2019-07-18,-0.0014609203798392988,-0.0053404539385847796,0.0017985611510791368,0.014025245441795231,-0.005449591280653951,-0.005042016806722689,3.160303134113326e-05,9.517187968726513e-05,1.0706928807188015e-05,2.9002074427456268e-05,2.3255937303098875e-05,0.00013061514602176588
2019-07-19,0.023408924652523776,0.006711409395973154,0.005385996409335726,0.0027662517289073303,0.0054794520547945215,0.005067567567567568,2.447717674498076e-05,0.00011027264720290393,1.3453308867045092e-05,3.534587793478865e-05,2.5869213536786434e-05,5.230690658226491e-05
2019-07-22,-0.010007147962830594,-0.004,0.0071428571428571435,-0.00413793103448276,0.0,-0.008741258741258742,2.3188680596530216e-05,0.00011877707445080386,1.1818779814179545e-05,2.521171832425315e-05,2.51956854922814e-05,0.00010305458088514937
2019-07-23,-0.006498194945848375,0.0013386880856760374,0.003546099290780142,0.009695290858725765,0.005449591280653951,0.005291005291005291,2.309411488875514e-05,0.00010574487535809728,1.2997282558089093e-05,2.686655626068218e-05,3.606473236983078e-05,0.00014810846603046862
2019-07-24,0.008720930232558141,0.0053475935828877,0.00530035335689046,0.010973936899862828,0.0,0.012280701754385965,2.269448591498239e-05,0.00010656767548002647,9.108332647393514e-06,2.5372479252775005e-05,2.0332597278491847e-05,8.982521410978039e-05
2019-07-25,0.023054755043227664,0.006648936170212767,0.0,0.00542740841248304,0.002710027100271003,0.01386481802426343,1.9463418072246835e-05,9.972614486315104e-05,8.001355669485182e-06,2.97101402046164e-05,1.7760041695140846e-05,7.58785209264098e-05
2019-07-26,0.0021126760563380284,0.0,0.0,-0.006747638326585695,0.0,0.0,1.3319166416534364e-05,5.429217571654506e-05,1.095765014443967e-05,2.6426526240355936e-05,2.495428948335188e-05,4.922402365457255e-05
2019-07-29,0.004216444132115249,-0.001321003963011889,-0.007029876977152899,0.001358695652173913,0.0,0.0034188034188034192,1.84331068906164e-05,5.8536869975475364e-05,1.0183929967423646e-05,2.4866750671363566e-05,2.4217080488730232e-05,7.530798669685268e-05
2019-07-30,0.005598320503848846,0.007936507936507936,0.001769911504424779,0.004070556309362279,0.005405405405405405,0.015332197614991482,1.569848318008688e-05,9.553060283510627e-05,9.300317008013544e-06,3.1035700873594266e-05,2.6143274041740615e-05,0.00010670386032692306
2019-07-31,-0.016701461377870562,-0.007874015748031496,-0.00353356890459364,-0.004054054054054053,-0.0026881720430107525,-0.003355704697986577,2.26720613924004e-05,8.312176676537951e-05,1.1504629926724447e-05,3.1774533280855074e-05,2.549616396049932e-05,5.3503391760439396e-05
2019-08-01,-0.002123142250530785,-0.003968253968253968,-0.0053191489361702135,-0.00542740841248304,-0.008086253369272238,-0.00505050505050505,2.3945692374393162e-05,8.916129152734807e-05,1.216210360904272e-05,2.5726699484801153e-05,2.9713148861140447e-05,0.0001241935760130297
2019-08-02,-0.02553191489361702,-0.00796812749003984,-0.008912655971479501,-0.016371077762619368,-0.010869565217391304,-0.015228426395939085,2.3776004846727756e-05,0.00011185409822226272,2.179749571899191e-05,3.325670297925829e-05,3.713902665078801e-05,0.00019750067782843344
2019-08-05,-0.02838427947598253,-0.018741633199464532,-0.014388489208633094,-0.015256588072122053,-0.016483516483516484,-0.02233676975945017,2.8959032599153193e-05,0.00014857432986977636,1.783306719022802e-05,3.434625223801416e-05,4.5605455512644925e-05,0.00023223887003057274
2019-08-06,0.0014981273408239699,-0.013642564802182813,-0.012773722627737226,-0.009859154929577466,-0.013966480446927377,-0.017574692442882248,2.7822388072307032e-05,0.00014144828650367099,1.5589464137348942e-05,2.84510622566299e-05,4.148188136939122e-05,0.00020304617384325345
2019-08-07,0.012715033657442035,-0.0027662517289073303,-0.0036968576709796672,0.0,-0.0028328611898017,0.007155635062611806,1.8672430639636933e-05,0.00010624074387889332,1.830703979997411e-05,2.989213310801953e-05,3.0151747705181237e-05,0.000140582564259045
2019-08-08,0.0620384047267356,0.004160887656033287,0.0074211502782931356,0.015647226173541962,0.005681818181818182,0.003552397868561279,2.067435442798888e-05,0.00010112458241360408,1.559988128751021e-05,4.46594976536217e-05,2.519878117543112e-05,0.00020519756984979269
2019-08-09,0.009735744089012515,0.0027624309392265192,0.0055248618784530384,0.0,0.005649717514124294,-0.007079646017699116,1.064286706541038e-05,8.802701040117206e-05,1.3327217930018925e-05,2.7579114218070848e-05,2.9556212035343794e-05,0.0002173104762300017
2019-08-12,0.04132231404958678,0.013774104683195593,0.009157509157509158,0.0070028011204481795,0.005617977528089888,0.0035650623885918,9.913424446835961e-06,0.00019511048422679396,2.3298976734709063e-05,2.9764463121190453e-05,5.360662549388426e-05,0.00018005448851021017
2019-08-13,-0.015211640211640213,-0.009510869565217392,0.0,-0.012517385257301807,0.0,-0.012433392539964477,1.3216854083419616e-05,0.00012214367542074205,1.6339009975411682e-05,4.837661591555298e-05,3.001452953419951e-05,0.00014888245214985564
2019-08-14,0.005372733378106112,0.0,0.003629764065335753,-0.002816901408450705,-0.002793296089385475,0.0,1.3728943246424284e-05,0.00015006883037949593,1.5146728526455973e-05,3.03823114109586e-05,6.281356033441317e-05,0.00017272997251337782
2019-08-15,-0.002004008016032064,-0.004115226337448559,0.005424954792043399,0.002824858757062147,0.0028011204481792717,-0.00539568345323741,1.877303800551168e-05,0.00015585943930048724,3.2045640202851096e-05,6.103855708867954e-05,6.43433014350919e-05,0.00015598199124763898
2019-08-16,-0.0026773761713520753,-0.0027548209366391185,-0.01079136690647482,-0.0014084507042253524,-0.002793296089385475,-0.0018083182640144665,1.6316583019787946e-05,0.00012387897436215824,1.7011858919651315e-05,3.623462687396083e-05,4.469322597298607e-05,0.00011126328527648877
2019-08-19,0.0013422818791946306,0.013812154696132598,-0.005454545454545454,-0.002820874471086037,0.0028011204481792717,0.012681159420289858,8.465976821594667e-06,0.00013150968371051754,1.2270307518907665e-05,2.012997806991952e-05,3.863567206202789e-05,0.00014250993443968855
2019-08-20,0.004691689008042896,-0.0013623978201634875,-0.009140767824497258,-0.011315417256011316,-0.00558659217877095,-0.00894454382826476,9.991048757628858e-06,8.748706749108909e-05,8.65998159405079e-06,1.942342680323232e-05,3.1406682838190096e-05,0.00011724338750679829
2019-08-21,-0.03602401601067379,-0.004092769440654843,0.001845018450184502,0.001430615164520744,-0.002808988764044944,0.005415162454873646,1.431473652352333e-05,9.517256885349562e-05,1.2861098379903253e-05,1.7353715795590076e-05,4.522141594581083e-05,0.00016229923424359614
2019-08-22,-0.009688581314878894,0.0027397260273972607,-0.007366482504604052,-0.0071428571428571435,-0.002816901408450705,-0.0035906642728904844,9.018382236459063e-06,9.56881219472198e-05,1.2500495896494985e-05,2.208683554857802e-05,6.30658222894093e-05,0.00016762442078654507
2019-08-23,0.023759608665269043,0.001366120218579235,0.005565862708719851,0.008633093525179856,0.0,0.003603603603603604,1.239670409397798e-05,8.652130840849134e-05,1.3530743112016169e-05,2.1743206260806996e-05,2.806492654784902e-05,0.00010930582976185704
2019-08-26,-0.027303754266211604,-0.008185538881309686,-0.007380073800738008,-0.011412268188302424,-0.005649717514124294,-0.008976660682226212,1.7203737978875347e-05,0.00015553347723787543,1.4890731880983613e-05,3.0478659225623327e-05,2.4023001783013228e-05,0.00012966766509226374
2019-08-27,0.0042105263157894745,-0.002751031636863824,0.007434944237918215,0.002886002886002886,0.014204545454545456,0.005434782608695652,8.579255828029725e-06,9.617124940705623e-05,9.35547762860776e-06,1.248853485285746e-05,3.695482498389249e-05,0.00013796168162163815
2019-08-28,-0.002795248078266946,0.005517241379310345,-0.003690036900369004,0.0,-0.008403361344537815,0.003603603603603604,1.5587642834427004e-05,8.660031267629686e-05,1.2189766185779362e-05,1.5153186774590964e-05,5.5000531964694004e-05,0.0001024636016633736
2019-08-29,-0.009810791871058166,-0.004115226337448559,0.003703703703703704,-0.0014388489208633096,-0.002824858757062147,0.0035906642728904844,1.5564829595542824e-05,0.00010701064042429216,1.066917566838381e-05,1.8505850780633545e-05,4.160580167712065e-05,7.368160627286244e-05
2019-08-30,0.002123142250530785,-0.0027548209366391185,-0.005535055350553504,-0.005763688760806916,0.0,0.0,1.791952401657529e-05,9.933209226367121e-05,1.3414391543775667e-05,3.067301180194772e-05,3.3441744540878305e-05,0.00017203248590208145
2019-09-02,0.020480225988700564,0.00966850828729282,0.0,-0.0028985507246376808,0.0028328611898017,0.00894454382826476,1.3941431755600962e-05,0.00010700244424335059,7.257933316760342e-06,1.4413898342298574e-05,1.9526005793184413e-05,0.0001340161686849806
2019-09-03,-0.010380622837370242,0.0,0.0018552875695732839,0.0,0.002824858757062147,0.007092198581560284,1.4692885501441965e-05,6.943429287627507e-05,8.399813678916498e-06,1.2755538675354374e-05,1.945768811533606e-05,0.00013026320334367196
2019-09-04,0.009790209790209793,0.013679890560875516,0.012962962962962964,0.017441860465116282,0.014084507042253525,0.014084507042253518,9.89226725680894e-06,0.00010768057919477378,1.390358545521154e-05,2.649618189905049e-05,3.49703712642565e-05,0.0001008035080277729
2019-09-05,0.009695290858725765,0.008097165991902834,0.0054844606946983536,0.012857142857142857,0.005555555555555557,-0.0034722222222222225,1.0770519698660458e-05,8.901295526755426e-05,7.798178673607175e-06,2.545877366814613e-05,2.8868945066641625e-05,8.892852278967035e-05
2019-09-06,0.01577503429355281,0.004016064257028112,0.003636363636363637,0.002820874471086037,0.0027624309392265192,0.0052264808362369325,1.0785006630957034e-05,8.456565898306803e-05,9.409959645280756e-06,1.948596834953382e-05,3.372144483884485e-05,6.23783275412717e-05
2019-09-09,-0.008102633355840648,0.0026666666666666666,-0.0018115942028985512,-0.002812939521800281,0.0,0.005199306759098786,1.4091802013774155e-05,9.7783962998373e-05,1.1603484582719768e-05,2.563064484622865e-05,3.457014470141545e-05,9.651050277406485e-05
2019-09-10,-0.009530292716133426,-0.002659574468085107,-0.0018148820326678765,-0.0042313117066290545,-0.0027548209366391185,-0.003448275862068966,1.66593672527941e-05,0.00012695080253821532,8.15490814228015e-06,3.1212785144671756e-05,4.396186626174311e-05,0.00011015170371083679
2019-09-11,0.0006872852233676974,0.006666666666666667,0.009090909090909092,0.0113314447592068,0.011049723756906077,0.006920415224913495,1.4372170580315705e-05,6.554895634623645e-05,9.678485386448507e-06,2.018638006926803e-05,2.9725180922737543e-05,9.98338240608875e-05
2019-09-12,0.008241758241758242,0.0026490066225165567,0.003603603603603604,0.0,0.0,0.003436426116838488,1.0136857701727593e-05,5.5113740531745936e-05,9.786039439613251e-06,1.711553597407815e-05,2.180364503639048e-05,9.128973942341253e-05
2019-09-16,-0.015667574931880108,-0.003963011889035667,0.0,-0.0028011204481792717,0.0,-0.006849315068493151,1.6287892838599286e-05,8.35333947252097e-05,6.850029804472008e-06,3.1903714949092797e-05,2.2768792866459884e-05,0.00013013294711598753
2019-09-17,-0.014532871972318341,-0.013262599469496022,-0.010771992818671451,-0.011235955056179777,-0.01092896174863388,-0.013793103448275864,1.4952945872358982e-05,9.103057991301068e-05,1.9074680886806888e-05,4.2871462582988126e-05,5.086525567479057e-05,0.0001877102647460728
2019-09-18,0.011938202247191013,-0.0013440860215053762,-0.0018148820326678765,0.0014204545454545455,-0.0055248618784530384,-0.0017482517482517485,1.4175018780609255e-05,0.00011622039385705515,1.4124947681854141e-05,2.792736819198511e-05,3.461849299301576e-05,0.00011838447206366807
2019-09-19,0.029840388619014568,0.0053835800807537,0.0,0.0,0.0027777777777777783,0.0017513134851138356,1.1797951773711975e-05,0.00012189814340640774,1.535064331373444e-05,4.034769206298256e-05,3.524203646146112e-05,0.00011363975009218016
2019-09-20,0.03369272237196765,0.005354752342704151,0.005454545454545454,0.00425531914893617,0.0,-0.003496503496503497,9.212765033404705e-06,5.828153992564093e-05,1.1582468618263264e-05,2.8468448642856483e-05,2.0710942916505082e-05,5.772953154120212e-05
2019-09-23,0.0026075619295958283,-0.007989347536617843,-0.009041591320072331,-0.01271186440677966,-0.002770083102493075,-0.007017543859649123,8.80696997867043e-06,0.00011754907216652564,1.7508389792181648e-05,3.537961485081836e-05,3.869820878591069e-05,0.00017546406075847482
2019-09-24,-0.013003901170351105,0.0013422818791946306,0.0036496350364963507,-0.004291845493562232,0.0,0.00353356890459364,1.357783183943762e-05,0.0001209006711697185,1.6330081793721493e-05,2.66871321936598e-05,3.351552304162169e-05,0.00016494009204044737
2019-09-25,0.03754940711462449,-0.004021447721179625,-0.0018181818181818184,0.002873563218390805,-0.0027777777777777783,0.0035211267605633804,1.4279820020899647e-05,0.00013457289770613736,1.656653054816512e-05,4.3472103467043594e-05,4.026894268258889e-05,0.00014550586951157815
2019-09-26,-0.0025396825396825397,0.010767160161507404,0.01092896174863388,0.01002865329512894,0.0055710306406685246,0.012280701754385965,8.969338679145912e-06,7.26100950337087e-05,1.0784613289495875e-05,2.9442625908914894e-05,2.9051347881568543e-05,0.00011252818732591978
2019-09-27,0.0120942075111394,-0.0039946737683089215,-0.0018018018018018016,0.0028368794326241137,-0.002770083102493075,-0.008665511265164644,1.1840610540444729e-05,0.00010627436768028816,1.7111164632944494e-05,3.3473964923428665e-05,3.2186896499271744e-05,0.00013311512229114572
